Status,Id,Refreshing,Runner,Baker,Counter,Regulator,Has Python,Has Whiteboard,Has Reached Balmers Peak,DNE,Type of Activity Id,Type of Movie Id,Type of GPU Id,Type of Laptop Id,Type of Toaster Id,Type of Deck Id,Type of Whale Id,Type of Star Id,Type of Dog Id
,14983,0,0,0,0,0,1,1,0,0,0.4,0.1,0.2,0.3,0.1,0.3,0.5,0.1,0.4
1,15007,0,0,0,0,0,1,0,1,0,0.4,0.1,0.2,0.4,0.1,0.2,0.1,0.1,0.1
0,15168,0,0,0,0,0,1,1,0,1,0.3,0.2,0.2,0.4,0.2,0.3,0.1,0.2,0.1
,15277,0,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.1,0.3,0.2,0.1,0.1,0.1
0,15296,0,0,0,0,0,1,1,0,0,0.3,0.4,0.2,0.3,0.2,0.4,0.5,0.2,0.4
,15356,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,15407,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0,15708,0,0,0,0,0,1,1,0,0,0.3,0.6,0.2,0.4,0.2,0.3,0.5,0.3,0.4
0,15898,0,0,0,0,0,1,1,1,0,0.4,0.1,0.3,0.4,0.1,0.4,0.5,0.1,0.4
0,15916,0,0,0,0,0,1,1,1,0,0.4,0.1,0.2,0.4,0.1,0.4,0.5,0.1,0.4
,16009,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,16079,0,0,0,0,1,0,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
1,16164,0,0,0,0,0,1,1,1,0,0.3,0.6,0.2,0.2,0.2,0.2,0.5,0.2,0.4
,16197,0,0,0,0,0,0,0,0,0,0.3,0.2,0.3,0.4,0.3,0.2,0.3,0.2,0.4
,16204,0,0,0,0,0,1,0,0,0,0.4,0.1,0.2,0.3,0.1,0.3,0.5,0.1,0.4
,16360,0,0,0,0,0,0,1,1,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
1,16365,0,0,0,0,0,0,0,0,0,0.3,0.5,0.2,0.4,0.3,0.2,0.5,0.2,0.4
0,16507,0,0,0,0,0,1,1,1,0,0.3,0.6,0.2,0.6,0.4,0.3,0.1,0.6,0.1
,16590,0,0,0,0,0,0,0,0,0,0.4,0.1,0.2,0.4,0.1,0.2,0.1,0.1,0.1
1,16629,0,0,0,0,0,0,0,0,0,0.4,0.1,0.2,0.4,0.1,0.3,0.5,0.1,0.4
,16668,0,0,0,0,0,1,1,1,0,0.4,0.1,0.2,0.2,0.1,0.2,0.5,0.1,0.3
,16678,0,0,0,0,0,1,1,1,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,16686,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,16691,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,0.3,0.2,0.2,0.2,0.4
,16783,0,0,0,0,0,1,1,1,0,0.3,0.6,0.2,0.4,0.3,0.2,0.1,0.2,0.1
,16798,0,0,0,0,0,1,1,1,0,0.3,0.6,0.2,0.6,0.3,0.2,0.5,0.3,0.4
,16835,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,16860,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,16976,0,0,0,0,0,1,0,1,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,16986,0,0,0,0,0,1,1,1,0,0.4,0.1,0.2,0.3,0.1,0.2,0.5,0.1,0.4
,17007,0,0,0,0,0,1,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,17058,0,0,0,0,0,1,1,0,0,0.3,0.3,0.2,0.4,0.3,0.4,0.1,0.2,0.1
0,17073,0,0,0,0,0,0,0,0,0,0.4,0.1,0.2,0.4,0.1,0.4,0.5,0.1,0.4
,17079,0,0,0,0,0,1,1,0,0,0.3,0.3,0.2,0.4,0.2,0.2,0.5,0.3,0.4
1,17117,0,0,0,0,0,1,1,0,0,0.3,0.6,0.2,0.5,0.3,0.2,0.5,0.2,0.4
,17129,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,17140,0,0,0,0,0,0,0,0,0,0.3,0.6,0.3,0.3,0.2,0.2,0.5,0.2,0.4
,17358,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,17463,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
0,17486,0,0,0,0,0,1,1,1,0,0.4,0.1,0.2,0.3,0.1,0.3,0.5,0.1,0.4
0,17530,0,0,0,0,0,1,1,1,1,0.3,0.3,0.2,0.3,0.2,0.2,0.5,0.2,0.4
0,17575,0,0,0,0,0,1,1,1,0,0.2,0.2,0.2,0.5,0.3,0.2,0.3,0.2,0.4
1,17587,0,0,0,0,0,0,0,0,0,0.4,0.6,0.2,0.4,0.4,0.2,0.5,0.2,0.4
0,17643,0,0,0,0,0,1,1,1,0,0.3,0.4,0.4,0.3,0.2,0.4,0.5,0.4,0.4
,17858,0,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.1,0.3,0.2,0.1,0.1,0.1
,17868,0,0,0,0,0,0,0,0,0,0.3,0.6,0.2,0.4,0.3,0.4,0.5,0.2,0.4
0,17870,0,0,0,0,0,1,1,0,0,0.3,0.6,0.3,0.4,0.3,0.3,0.5,0.2,0.4
,17935,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,18005,0,0,0,0,0,0,1,0,0,0.1,0.1,0.2,0.1,0.1,0.2,0.1,0.1,0.1
,18126,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,18178,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
1,18189,0,0,0,0,0,1,0,1,0,0.3,0.6,0.4,0.4,0.2,0.3,0.1,0.6,0.1
,18217,0,0,0,0,0,1,0,0,1,0.1,0.1,0.2,0.1,0.4,0.2,0.1,0.1,0.3
,18266,0,0,0,0,0,1,1,0,0,0.3,0.2,0.3,0.4,0.3,0.3,0.2,0.2,0.4
,18313,0,0,0,0,0,0,0,0,0,0.3,0.2,0.4,0.3,0.3,0.2,0.2,0.2,0.4
,18387,0,0,0,0,0,1,1,0,0,0.3,0.5,0.2,0.4,0.3,0.4,0.1,0.2,0.1
0,18389,0,0,0,0,0,1,1,0,0,0.3,0.2,0.2,0.4,0.4,0.2,0.1,0.2,0.1
0,18464,0,0,0,0,0,1,1,0,0,0.4,0.1,0.2,0.3,0.1,0.3,0.5,0.1,0.4
,18637,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,18826,0,0,0,0,0,1,0,1,1,0.2,0.2,0.2,0.4,0.3,0.3,0.1,0.2,0.1
0,18835,0,0,0,0,0,1,1,1,0,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1
1,18836,0,0,0,0,0,1,1,0,0,0.3,0.5,0.2,0.5,0.2,0.2,0.5,0.5,0.4
1,18975,1,1,0,0,0,1,1,0,0,0.3,0.2,0.2,0.6,0.3,0.2,0.1,0.3,0.1
0,19258,0,0,0,0,0,1,1,1,0,0.4,0.6,0.2,0.4,0.3,0.3,0.5,0.2,0.4
,19396,0,0,0,0,0,1,0,0,1,0.4,0.1,0.2,0.5,0.1,0.2,0.5,0.1,0.4
,19475,0,0,0,0,0,1,1,0,0,0.4,0.1,0.2,0.5,0.1,0.2,0.1,0.1,0.1
,19537,0,1,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
0,19585,0,0,0,0,0,1,1,0,1,0.3,0.6,0.2,0.3,0.2,0.2,0.3,0.3,0.4
,19596,0,1,0,0,0,1,0,1,0,0.3,0.2,0.2,0.2,0.2,0.3,0.1,0.2,0.1
0,19608,0,0,0,0,0,1,1,0,0,0.2,0.2,0.2,0.6,0.4,0.2,0.2,0.2,0.4
1,19616,0,0,0,0,0,1,1,1,0,0.3,0.2,0.3,0.3,0.2,0.3,0.5,0.3,0.4
,19789,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,19935,0,0,0,0,0,0,0,0,0,0.3,0.3,0.2,0.4,0.3,0.3,0.5,0.2,0.4
,20472,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,0.2,0.4,0.1,0.4,0.1
0,20580,0,0,0,0,0,1,1,0,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
0,20626,0,0,0,0,0,1,1,1,0,0.3,0.3,0.2,0.3,0.2,0.4,0.5,0.3,0.4
,20787,1,0,0,0,0,1,1,0,0,0.3,0.6,0.3,0.4,0.3,0.2,0.1,0.2,0.1
1,20804,0,0,0,0,0,1,1,1,0,0.3,0.6,0.2,0.3,0.3,0.3,0.5,0.2,0.4
,20989,0,0,0,0,0,1,0,0,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
0,20999,0,0,0,0,0,1,1,1,0,0.3,0.5,0.2,0.3,0.3,0.2,0.5,0.2,0.4
1,21033,0,0,0,0,0,1,1,1,0,0.3,0.4,0.2,0.4,0.3,0.3,0.5,0.2,0.4
0,21274,0,1,0,0,0,1,0,0,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
,21335,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1
,21572,0,0,0,0,0,1,1,0,0,0.1,0.1,0.2,0.1,0.4,0.2,0.1,0.1,0.1
,21624,0,0,0,0,0,0,0,0,0,0.4,0.1,0.2,0.4,0.1,0.2,0.1,0.1,0.1
0,21923,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.5,0.2,0.2,0.2,0.4,0.3
,22090,0,0,0,0,0,1,1,0,1,0.3,0.3,0.2,0.5,0.3,0.2,0.1,0.2,0.1
,22333,0,0,0,0,0,1,1,1,0,0.3,0.2,0.2,0.3,0.2,0.2,0.1,0.2,0.1
,22449,0,0,0,0,0,1,1,1,0,0.3,0.5,0.2,0.4,0.3,0.3,0.5,0.2,0.4
,22471,0,0,0,0,0,1,0,1,0,0.2,0.2,0.2,0.4,0.3,0.3,0.2,0.2,0.4
0,22589,0,0,0,0,0,1,1,0,0,0.3,0.4,0.2,0.3,0.2,0.4,0.5,0.2,0.4
,22875,0,0,0,0,0,1,1,0,0,0.1,0.1,0.2,0.1,0.4,0.2,0.1,0.1,0.1
,22998,0,0,0,0,0,1,0,0,1,0.1,0.1,0.2,0.1,0.4,0.2,0.1,0.1,0.3
1,23131,0,0,0,0,0,1,1,1,0,0.3,0.4,0.2,0.4,0.2,0.3,0.5,0.3,0.4
1,23224,0,1,0,0,0,1,1,1,0,0.4,0.1,0.3,0.3,0.1,0.3,0.5,0.1,0.4
,23551,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,23651,0,0,0,0,0,1,1,1,0,0.4,0.1,0.2,0.2,0.1,0.3,0.1,0.1,0.1
,23696,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1
,23714,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
1,23757,0,0,0,0,0,1,1,0,0,0.3,0.3,0.3,0.4,0.2,0.2,0.1,0.3,0.1
,23928,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,23940,0,0,0,0,0,1,1,0,0,0.4,0.1,0.2,0.2,0.1,0.2,0.1,0.1,0.1
,24142,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0,24534,0,1,0,0,0,1,1,0,0,0.2,0.2,0.3,0.4,0.2,0.2,0.3,0.3,0.4
,24549,0,0,0,0,0,0,0,0,0,0.3,0.6,0.2,0.5,0.4,0.2,0.1,0.2,0.1
,24723,0,0,0,0,0,1,1,0,0,0.4,0.1,0.2,0.3,0.1,0.2,0.5,0.1,0.4
,24795,0,0,0,0,0,0,0,0,0,0.3,0.2,0.2,0.3,0.2,0.2,0.5,0.2,0.4
,24913,0,0,0,0,0,1,1,0,0,0.3,0.3,0.2,0.3,0.2,0.2,0.5,0.2,0.4
,25299,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,25388,0,0,0,0,0,0,0,0,0,0.4,0.1,0.3,0.3,0.1,0.2,0.4,0.1,0.3
,25440,0,0,0,0,0,1,1,1,0,0.3,0.4,0.4,0.4,0.3,0.2,0.1,0.2,0.1
,25536,0,0,0,0,0,1,1,0,0,0.4,0.1,0.3,0.4,0.1,0.2,0.5,0.1,0.4
,25545,0,0,0,0,0,1,1,1,0,0.3,0.4,0.2,0.4,0.3,0.3,0.1,0.2,0.1
,25586,0,0,0,0,0,1,1,0,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
1,25700,0,0,0,0,0,1,1,0,0,0.3,0.6,0.2,0.4,0.3,0.2,0.5,0.2,0.4
0,25706,0,0,0,0,0,0,0,0,0,0.4,0.1,0.2,0.5,0.1,0.2,0.1,0.1,0.1
1,25803,0,0,0,0,0,1,1,0,0,0.3,0.5,0.2,0.3,0.3,0.3,0.1,0.2,0.1
,25853,0,0,0,0,0,1,1,0,0,0.3,0.4,0.2,0.4,0.3,0.2,0.5,0.2,0.4
,25896,0,0,0,0,0,1,1,0,0,0.3,0.3,0.2,0.4,0.3,0.3,0.1,0.2,0.1
0,25899,0,0,0,0,0,0,0,0,0,0.4,0.1,0.2,0.5,0.1,0.2,0.1,0.1,0.1
,26104,0,0,0,0,0,1,0,1,1,0.3,0.3,0.2,0.3,0.2,0.2,0.2,0.2,0.3
,26193,0,0,0,0,0,0,0,0,0,0.3,0.4,0.2,0.3,0.2,0.3,0.5,0.4,0.4
,26314,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
0,26440,0,0,0,0,0,1,1,0,0,0.3,0.2,0.3,0.5,0.3,0.3,0.4,0.3,0.4
,26455,0,1,0,0,0,1,0,1,1,0.3,0.2,0.2,0.3,0.3,0.2,0.2,0.2,0.4
,26460,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,26586,1,1,0,0,0,1,1,0,0,0.2,0.2,0.2,0.5,0.2,0.3,0.5,0.4,0.4
,26678,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,27098,0,0,0,0,0,1,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,27108,0,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.1,0.2,0.2,0.1,0.1,0.1
,27240,0,0,0,0,0,1,0,0,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,27346,0,0,0,0,0,1,1,0,0,0.3,0.4,0.4,0.4,0.2,0.2,0.1,0.4,0.1
,27393,0,0,0,0,0,0,1,1,0,0.4,0.1,0.2,0.2,0.1,0.2,0.1,0.1,0.1
,27823,0,0,0,0,0,1,1,0,0,0.3,0.3,0.2,0.3,0.3,0.2,0.5,0.2,0.4
1,27913,0,0,0,0,0,1,1,1,0,0.3,0.5,0.2,0.5,0.3,0.3,0.1,0.2,0.1
0,28116,0,1,0,0,0,1,1,1,0,0.3,0.6,0.2,0.5,0.2,0.3,0.5,0.6,0.4
0,28218,0,0,0,0,0,1,1,1,0,0.3,0.2,0.2,0.3,0.2,0.2,0.5,0.2,0.4
0,28289,1,0,0,0,0,1,1,0,0,0.3,0.4,0.4,0.4,0.4,0.4,0.1,0.2,0.1
,28352,0,0,0,0,0,1,0,0,1,0.1,0.1,0.2,0.1,0.2,0.2,0.1,0.1,0.1
,28583,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,28615,0,0,0,0,0,1,0,0,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
0,28784,0,0,0,0,0,1,1,0,0,0.4,0.1,0.3,0.3,0.1,0.2,0.5,0.1,0.4
0,29037,0,0,0,0,0,0,0,0,0,0.3,0.6,0.2,0.4,0.3,0.2,0.1,0.2,0.1
0,29087,0,0,0,0,0,1,1,0,0,0.3,0.6,0.2,0.4,0.3,0.3,0.5,0.2,0.4
,29102,0,0,0,0,0,0,0,0,0,0.1,0.1,0.4,0.1,0.2,0.2,0.1,0.1,0.1
,29163,0,0,0,0,0,1,1,1,0,0.3,0.2,0.2,0.2,0.3,0.3,0.4,0.2,0.4
,29264,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
1,29278,0,0,0,0,0,0,0,0,0,0.3,0.3,0.5,0.5,0.3,0.2,0.4,0.2,0.4
,29280,0,0,0,0,0,0,0,0,0,0.3,0.3,0.2,0.5,0.3,0.3,0.4,0.3,0.4
,29302,0,0,0,0,0,0,0,0,0,0.4,0.1,0.2,0.6,0.1,0.2,0.1,0.1,0.1
,29357,0,0,0,0,0,0,0,0,0,0.3,0.6,0.2,0.3,0.2,0.2,0.5,0.3,0.4
,29433,0,1,0,0,0,0,0,0,0,0.3,0.2,0.2,0.5,0.3,0.2,0.3,0.2,0.4
,29449,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
,29474,0,0,0,0,0,0,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
0,29686,0,0,0,0,0,1,1,1,0,0.3,0.5,0.2,0.3,0.3,0.3,0.5,0.2,0.4
,29722,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,29753,0,0,0,0,0,0,0,0,0,0.3,0.6,0.2,0.3,0.2,0.2,0.1,0.2,0.1
,29775,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1
,29807,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.3,0.2,0.2,0.3,0.3,0.4
,29931,0,0,0,0,0,1,1,0,0,0.3,0.3,0.2,0.4,0.2,0.2,0.5,0.3,0.4
,30177,0,0,0,0,0,1,1,0,0,0.3,0.2,0.3,0.5,0.3,0.3,0.1,0.2,0.1
0,30184,0,0,0,0,0,1,1,0,0,0.3,0.6,0.2,0.3,0.2,0.3,0.1,0.6,0.1
,30339,0,0,0,0,0,1,0,1,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,30624,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,30679,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
1,30833,0,0,0,0,0,1,1,1,0,0.4,0.1,0.2,0.3,0.1,0.4,0.5,0.1,0.4
,30933,0,0,0,0,0,1,1,1,0,0.4,0.1,0.2,0.3,0.1,0.2,0.1,0.1,0.1
1,31194,0,0,0,0,0,1,1,1,0,0.3,0.6,0.2,0.4,0.3,0.3,0.5,0.2,0.4
,31256,0,0,0,0,0,1,1,0,0,0.1,0.1,0.2,0.1,0.2,0.2,0.1,0.1,0.3
,31346,0,0,0,0,0,1,1,0,0,0.3,0.4,0.4,0.3,0.2,0.3,0.1,0.2,0.1
,32238,0,1,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,32338,0,0,0,0,0,1,0,1,0,0.2,0.3,0.4,0.2,0.2,0.4,0.5,0.5,0.4
,33062,0,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.1,0.3,0.2,0.1,0.1,0.4
,33065,0,0,0,0,0,0,0,0,0,0.4,0.1,0.2,0.6,0.1,0.2,0.1,0.1,0.1
,34227,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,34786,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
0,34815,0,0,0,0,0,0,0,0,0,0.4,0.1,0.2,0.6,0.1,0.2,0.1,0.1,0.1
,34889,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,34939,0,0,0,0,0,1,1,0,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,35307,0,0,0,0,0,1,1,0,0,0.3,0.3,0.2,0.3,0.3,0.2,0.1,0.2,0.1
,35331,0,0,0,0,0,1,1,0,0,0.4,0.1,0.5,0.2,0.1,0.2,0.5,0.1,0.4
0,35371,0,0,0,0,0,1,1,0,0,0.3,0.6,0.2,0.3,0.3,0.3,0.5,0.2,0.4
0,35844,0,0,0,0,0,1,1,1,0,0.4,0.1,0.4,0.6,0.1,0.3,0.5,0.1,0.4
0,35919,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.5,0.3,0.3,0.5,0.2,0.4
0,35971,0,0,0,0,0,1,1,0,0,0.3,0.2,0.4,0.3,0.3,0.2,0.1,0.2,0.1
,36026,0,0,0,0,0,1,1,1,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,36105,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,36155,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,36451,0,0,0,0,0,1,1,0,0,0.4,0.1,0.4,0.2,0.1,0.2,0.2,0.1,0.3
,36644,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.5,0.2,0.2,0.5,0.4,0.4
0,36956,0,0,0,0,0,1,1,0,0,0.3,0.6,0.2,0.3,0.2,0.2,0.1,0.2,0.1
0,37031,0,0,0,0,0,1,1,0,0,0.3,0.6,0.2,0.3,0.2,0.3,0.5,0.5,0.4
,37216,0,0,0,0,0,0,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
0,37499,0,0,0,0,0,1,1,0,0,0.3,0.6,0.2,0.5,0.4,0.2,0.5,0.2,0.4
,37503,0,0,0,0,0,1,1,0,0,0.2,0.2,0.2,0.4,0.3,0.2,0.3,0.2,0.4
,37505,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,37550,0,0,0,0,0,1,0,0,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,37711,0,0,0,0,0,1,1,0,0,0.4,0.1,0.2,0.5,0.1,0.2,0.1,0.1,0.1
0,37813,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1
0,38095,0,0,0,0,0,1,1,0,0,0.3,0.4,0.2,0.3,0.3,0.2,0.5,0.2,0.4
0,38357,0,0,0,0,0,1,1,0,0,0.3,0.2,0.2,0.4,0.3,0.4,0.1,0.2,0.1
,38474,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,38537,0,0,0,0,0,0,0,0,0,0.4,0.1,0.2,0.4,0.1,0.2,0.1,0.1,0.1
,38619,0,0,0,0,0,1,1,0,0,0.2,0.2,0.2,0.3,0.3,0.2,0.5,0.2,0.4
,38747,0,0,0,0,0,1,1,1,0,0.3,0.5,0.4,0.3,0.3,0.2,0.4,0.2,0.4
0,38751,0,0,0,0,0,1,0,0,0,0.3,0.5,0.2,0.4,0.3,0.2,0.5,0.2,0.4
,38995,0,0,0,0,0,0,0,0,0,0.4,0.1,0.2,0.4,0.1,0.2,0.1,0.1,0.1
0,39000,0,0,0,0,0,1,1,0,0,0.3,0.5,0.2,0.4,0.3,0.2,0.5,0.2,0.4
,39057,0,0,0,0,0,0,0,0,0,0.3,0.4,0.2,0.5,0.2,0.2,0.1,0.3,0.1
,39062,0,0,0,0,0,0,0,0,0,0.3,0.6,0.2,0.3,0.3,0.2,0.5,0.2,0.4
0,39163,0,0,0,0,0,1,1,0,0,0.3,0.2,0.3,0.4,0.3,0.3,0.3,0.2,0.4
,39164,0,0,0,0,0,1,1,1,0,0.2,0.2,0.2,0.2,0.2,0.2,0.5,0.2,0.4
0,39262,0,0,0,0,0,1,1,0,0,0.4,0.1,0.4,0.4,0.1,0.3,0.5,0.1,0.4
,39283,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
,39285,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1
0,39326,0,0,0,0,0,1,1,0,0,0.2,0.3,0.4,0.6,0.2,0.3,0.1,0.5,0.1
,39437,0,0,0,0,0,1,0,1,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,39462,0,0,0,0,0,0,0,0,0,0.4,0.1,0.2,0.3,0.1,0.2,0.2,0.1,0.3
0,39550,0,0,0,0,0,0,0,0,0,0.3,0.6,0.2,0.3,0.2,0.2,0.5,0.3,0.4
,39805,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
1,39914,0,0,0,0,0,1,1,0,0,0.3,0.6,0.2,0.2,0.2,0.3,0.1,0.2,0.1
,39985,0,0,0,0,0,1,1,0,0,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.6,0.3
,39991,0,0,0,0,0,1,0,0,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,40130,0,0,0,0,0,1,1,0,0,0.3,0.2,0.2,0.3,0.3,0.3,0.5,0.2,0.4
,40258,0,0,0,0,0,1,1,0,0,0.2,0.2,0.2,0.3,0.2,0.2,0.5,0.2,0.4
,40259,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
,40302,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
0,40637,0,0,0,0,0,0,0,0,0,0.3,0.6,0.2,0.4,0.3,0.3,0.5,0.2,0.4
,40659,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,40701,0,0,0,0,0,0,0,0,0,0.4,0.1,0.3,0.2,0.1,0.2,0.5,0.1,0.4
,40794,0,0,0,0,0,1,1,0,0,0.3,0.6,0.3,0.4,0.2,0.3,0.5,0.3,0.4
0,41067,0,0,0,0,0,1,0,1,0,0.4,0.1,0.2,0.3,0.1,0.3,0.5,0.1,0.4
,41353,0,1,0,0,0,1,0,1,1,0.3,0.6,0.2,0.4,0.2,0.2,0.5,0.6,0.4
,41409,0,0,0,0,0,1,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,41438,0,0,0,0,0,1,1,0,0,0.3,0.2,0.2,0.6,0.3,0.3,0.1,0.2,0.1
0,41533,0,0,0,0,0,1,1,0,0,0.3,0.4,0.2,0.4,0.3,0.2,0.5,0.2,0.4
,41534,0,0,0,0,0,1,1,0,0,0.3,0.6,0.2,0.3,0.2,0.3,0.5,0.3,0.4
